,"=IF(ISBLANK(C984), """""""", D983)",        ,"=IF(ISBLANK(C984), """""""", (B984 - C984))",           
,"=IF(ISBLANK(C985), """""""", D984)",        ,"=IF(ISBLANK(C985), """""""", (B985 - C985))",           
,"=IF(ISBLANK(C986), """""""", D985)",        ,"=IF(ISBLANK(C986), """""""", (B986 - C986))",           
,"=IF(ISBLANK(C987), """""""", D986)",        ,"=IF(ISBLANK(C987), """""""", (B987 - C987))",           
,"=IF(ISBLANK(C988), """""""", D987)",        ,"=IF(ISBLANK(C988), """""""", (B988 - C988))",           
,"=IF(ISBLANK(C989), """""""", D988)",        ,"=IF(ISBLANK(C989), """""""", (B989 - C989))",           
,"=IF(ISBLANK(C990), """""""", D989)",        ,"=IF(ISBLANK(C990), """""""", (B990 - C990))",           
,"=IF(ISBLANK(C991), """""""", D990)",        ,"=IF(ISBLANK(C991), """""""", (B991 - C991))",           
,"=IF(ISBLANK(C992), """""""", D991)",        ,"=IF(ISBLANK(C992), """""""", (B992 - C992))",           
,"=IF(ISBLANK(C993), """""""", D992)",        ,"=IF(ISBLANK(C993), """""""", (B993 - C993))",           
,"=IF(ISBLANK(C994), """""""", D993)",        ,"=IF(ISBLANK(C994), """""""", (B994 - C994))",           
,"=IF(ISBLANK(C995), """""""", D994)",        ,"=IF(ISBLANK(C995), """""""", (B995 - C995))",           
,"=IF(ISBLANK(C996), """""""", D995)",        ,"=IF(ISBLANK(C996), """""""", (B996 - C996))",           
,"=IF(ISBLANK(C997), """""""", D996)",        ,"=IF(ISBLANK(C997), """""""", (B997 - C997))",           
,"=IF(ISBLANK(C998), """""""", D997)",        ,"=IF(ISBLANK(C998), """""""", (B998 - C998))",           
,"=IF(ISBLANK(C999), """""""", D998)",        ,"=IF(ISBLANK(C999), """""""", (B999 - C999))",           
,"=IF(ISBLANK(C1000), """""""", D999)",        ,"=IF(ISBLANK(C1000), """""""", (B1000 - C1000))",           
